date,price,total_volume,market_cap,year,bull_run,price_lag_1,price_lag_2,price_lag_3,price_rolling_mean_3,price_rolling_std_3,volume_rolling_mean_3,volume_rolling_std_3,price_rolling_mean_7,price_rolling_std_7,volume_rolling_mean_7,volume_rolling_std_7
2015-04-23 00:00:00.000,235.1735,55130032.39951651,3312571610.275,2015,0,233.7807,234.6867000000001,224.3086,234.54696666666666,0.7068359168244512,69469813.40605523,13085502.048854867,228.000219755034,6.166267202938291,71736561.42406256,15695015.17224508
2015-04-24 00:00:00.000,230.9863,73282646.18860614,3254290910.1525,2015,0,235.1735,233.7807,234.6867000000001,233.31349999999998,2.1323385847418836,66976087.15121257,10266151.0032007,229.22438571428572,5.706617617127452,67721713.15112694,9022513.456393262
2015-04-25 00:00:00.000,225.9568,58830426.88734985,3184369639.96,2015,0,230.9863,235.1735,233.7807,230.70553333333328,4.614760249819154,62414368.49182421,9592331.568088561,229.6534,5.251351445740473,66102434.98915607,9514581.397699585
2015-04-26 00:00:00.000,218.5065,96999963.63035092,3080176877.25,2015,0,225.9568,230.9863,235.1735,225.1498666666666,6.2789097830202785,76371012.23543568,19271271.038081836,229.0570142857143,6.306243300209925,71583414.3068266,14327956.65597509
2015-04-27 00:00:00.000,228.5712,95409417.4905671,3222813920.04,2015,0,218.5065,225.9568,230.9863,224.3448333333333,5.2223915903834,83746602.66942267,21592691.37828901,229.66595714285717,5.968041622358576,76133127.77357708,16279685.14219455
2015-04-28 00:00:00.000,225.6422999999999,71643965.12343475,3182408229.6824985,2015,0,228.5712,218.5065,225.9568,224.23999999999992,5.17681180747125,88017782.08145097,14202424.813623851,228.3739,5.671584158182561,74830290.65504861,16212116.985980516
2015-04-29 00:00:00.000,225.9978,56781693.77813109,3188139664.71,2015,0,225.6422999999999,228.5712,218.5065,226.73709999999994,1.598291953923078,74611692.13071103,19484116.92875348,227.26205714285712,5.176231002979356,72582592.21399376,17616400.32329636
2015-04-30 00:00:00.000,236.2208,103785827.2593271,3333116826.64,2015,0,225.9978,225.6422999999999,228.5712,229.2869666666666,6.007506020247508,77403828.7202977,24025593.906714372,227.41167142857142,5.450866274186318,79533420.05110957,19117519.6350174
2015-05-01 00:00:00.000,232.7402999999999,74708330.707501,3284896594.1999984,2015,0,236.2208,225.9978,225.6422999999999,231.65296666666663,5.1975140772595,78425283.91498643,23721487.03052737,227.66224285714284,5.6781521286598595,79737089.26809454,19047293.27759228
2015-05-02 00:00:00.000,235.1563,61431426.38713984,3319854338.695,2015,0,232.7402999999999,236.2208,225.9978,234.70579999999993,1.7834468733267967,79975194.78465602,21662841.71607876,228.97645714285713,6.2531420419021595,80108660.62520741,18591389.547809504
2015-05-03 00:00:00.000,239.882,86630763.25450982,3387421698.4,2015,0,235.1563,232.7402999999999,236.2208,235.9261999999999,3.6325651033367308,74256840.1163836,12605733.911763174,232.03009999999995,5.456623374702232,78627346.28580153,17395881.946603917
2015-05-04 00:00:00.000,238.9705999999999,84138462.79309112,3375292445.5799985,2015,0,239.882,235.1563,232.7402999999999,238.0029666666666,2.507049226344307,77400217.47824697,13885409.86363171,233.51572857142855,5.764913083969903,77017209.90044782,16053488.557424212
2015-05-05 00:00:00.000,236.0015000000001,71871894.07356025,3334246892.1125016,2015,0,238.9705999999999,239.882,235.1563,238.28469999999996,2.0291412395346193,80880373.37372044,7900469.281855096,234.99561428571428,4.623546388301363,77049771.17903718,16040999.880757527
2015-05-06 00:00:00.000,229.8152,70623213.73756033,3246886599.4,2015,0,236.0015000000001,238.9705999999999,239.882,234.92909999999998,4.670960137913696,75544523.53473727,7468711.041910975,235.54095714285717,3.4654803817368687,79027131.17324136,13826412.370529
2015-05-07 00:00:00.000,236.8450000000001,74887945.15831198,3346205371.2500014,2015,0,229.8152,236.0015000000001,238.9705999999999,234.2205666666667,3.838400013457758,72461017.65647757,2192551.8168849694,235.63012857142857,3.4938041901429298,74898862.30166776,8483903.151365653
2015-05-08 00:00:00.000,243.657,79882346.22687149,3442447010.25,2015,0,236.8450000000001,229.8152,236.0015000000001,236.77240000000003,6.9211855834083735,75131168.37424798,4634355.5930905435,237.18965714285716,4.326173376808058,75638007.37586355,8687482.736193348
2015-05-09 00:00:00.000,241.5321,79529081.71071678,3412425891.825,2015,0,243.657,236.8450000000001,229.8152,240.67803333333336,3.4853849720388963,78099791.0319668,2787142.693092078,238.10048571428572,4.494620199168572,78223386.70780312,6046463.839992057
2015-05-10 00:00:00.000,239.5548,67810639.80677219,3384490103.1,2015,0,241.5321,243.657,236.8450000000001,241.58129999999997,2.051542514787862,75740689.2481202,6869895.3457267955,238.05374285714288,4.474662129465126,75534797.6438406,5866573.2381688515
2015-05-11 00:00:00.000,241.8506,70787411.31238237,3416925739.45,2015,0,239.5548,241.5321,243.657,240.97916666666663,1.2437748443006633,72709044.27662383,6090974.889207218,238.46517142857144,4.699755133592225,73627504.57516791,4646689.581193539
2015-05-12 00:00:00.000,241.5189000000001,60882937.62553394,3412239398.9250016,2015,0,241.8506,239.5548,241.5321,240.97476666666662,1.240860678446689,66493662.91489621,5081876.705868224,239.25337142857146,4.680330410244543,72057653.6540213,6728560.265537372
2015-05-13 00:00:00.000,235.4793,50100818.2870869,3326910420.225,2015,0,241.5189000000001,241.8506,239.5548,239.61626666666666,3.586554910121231,60590389.07500111,10346398.950327607,240.0625285714286,2.9443263166741085,69125882.87538223,10735604.172170624
2015-05-14 00:00:00.000,236.704,56975125.501362815,3344213288.0,2015,0,235.4793,241.5189000000001,241.8506,237.9007333333333,3.192697925472146,55986293.80466127,5458650.515503271,240.04238571428573,2.970373957058963,66566908.63867521,11255519.243539881
2015-05-15 00:00:00.000,236.9908,39256136.30427565,3348265270.1,2015,0,236.704,235.4793,241.5189000000001,236.39136666666664,0.8027843815827456,48777360.030908495,8933325.296801932,239.09007142857146,2.671988963124653,60763164.36401867,13496379.482088134
2015-05-16 00:00:00.000,235.9781,26856157.04234676,3333957591.325,2015,0,236.9908,236.704,235.4793,236.5576333333333,0.5219748301529952,41029139.61599512,15137559.936010128,238.29664285714287,2.6505128578326596,53238460.839965805,15780213.900756305
2015-05-17 00:00:00.000,236.0847,24401603.48024925,3335463662.775,2015,0,235.9781,236.9908,236.704,236.35119999999998,0.556468336906812,30171298.942290593,7962845.641952491,237.8009142857143,2.7000251402732838,47037169.936176814,17531470.678714853
2015-05-18 00:00:00.000,232.4757,33772801.85844162,3284474808.525,2015,0,236.0847,235.9781,236.9908,234.84616666666662,2.0535761620433215,28343520.793679256,4859426.7107769,236.46164285714286,2.681517966787331,41749368.58561385,14492862.485630304
2015-05-19 00:00:00.000,231.9446000000001,31085021.505248632,3276971294.950001,2015,0,232.4757,236.0847,235.9781,233.50166666666667,2.2526790058310366,29753142.28131321,4825480.956463526,235.09388571428573,2.036162272047077,37492523.42557309,12117811.254468307
2015-05-20 00:00:00.000,234.048,28778007.286285885,3306688656.0,2015,0,231.9446000000001,232.4757,236.0847,232.82276666666667,1.0938072697288805,31211943.54999209,2499815.0148682697,234.8894142857143,2.062701044288275,34446407.568315804,11053431.119714944
2015-05-21 00:00:00.000,235.4204999999999,27373179.763544746,3326079679.1249986,2015,0,234.048,231.9446000000001,232.4757,233.80436666666662,1.750710742330617,29078736.185026467,1874105.3016671962,234.70605714285713,1.9271051440446023,30217558.177198935,5006250.872190444
2015-05-22 00:00:00.000,240.9352,54518478.95936304,3419033119.26,2015,0,235.4204999999999,234.048,231.9446000000001,236.80123333333324,3.6452982543700814,36889888.66973127,15282957.233202942,235.26954285714285,2.9900379924347305,32397892.84221142,10213856.016162587
2015-05-23 00:00:00.000,239.0329940983288,47757592.65993454,3392690898.43522,2015,0,240.9352,235.4204999999999,234.048,238.46289803277617,2.8012026284169336,43216417.12761416,14130942.060567133,235.70595629976125,3.3158779216325738,35383812.216152534,11319133.282299237
2015-05-24 00:00:00.000,241.2417000000001,29761665.976133663,3424926508.0275016,2015,0,239.0329940983288,240.9352,235.4204999999999,240.4032980327763,1.1965722782402872,44012579.19847713,12796241.309130378,236.44267058547555,3.9300562824607734,36149535.4298503,10611565.741522813
2015-05-25 00:00:00.000,237.441,30834563.231427405,3371792792.55,2015,0,241.2417000000001,239.0329940983288,240.9352,239.23856469944295,1.908670892666663,36117940.62249858,10094498.590545096,237.15199915690414,3.5215960192791806,35729787.05456256,10778054.176818548
2015-05-26 00:00:00.000,237.4971,30268982.762250736,3373426620.6825,2015,0,237.441,241.2417000000001,239.0329940983288,238.7266,2.178321098915633,30288403.989937317,536712.2302859005,237.94521344261838,2.677299554562683,35613210.091277145,10840895.690415915
2015-05-27 00:00:00.000,237.2305,30728765.83133291,3370470121.0375,2015,0,237.4971,237.441,241.2417000000001,237.38953333333328,0.14055427177287466,30610770.608337063,300686.6662101637,238.39985629976124,2.116728577469076,35891889.88342672,10659458.066119373
2015-05-28 00:00:00.000,237.4891000000001,26801090.327187903,3374927913.962501,2015,0,237.2305,237.4971,237.441,237.40556666666666,0.15166493765408298,29266279.64025723,2147258.456631931,238.6953705854756,1.7428354028824926,35810162.82109003,10737564.410798268
2015-05-29 00:00:00.000,237.0714,31108417.12996518,3369940317.075,2015,0,237.4891000000001,237.2305,237.4971,237.26366666666664,0.21081589910055973,29546091.09616204,2384807.265453554,238.1433991569041,1.5117643610392635,32465868.274033193,6899117.268998721
2015-05-30 00:00:00.000,233.4572,31403744.863089006,3319341161.04,2015,0,237.0714,237.4891000000001,237.2305,236.0059,2.2170976726296683,29771084.106747407,2576325.271666013,237.34685714285715,2.252417886672688,30129604.303055257,1563717.824047274
2015-05-31 00:00:00.000,229.6785,23353985.64778831,3266430207.375,2015,0,233.4572,237.0714,237.4891000000001,233.4023666666666,3.6967550126174316,28622049.213614207,4564665.91522805,235.69497142857145,3.026910788090799,29214221.399005923,3016052.3072791356
2015-06-01 00:00:00.000,223.3178,43602264.82379089,3176729202.67,2015,0,229.6785,233.4572,237.0714,228.81783333333328,5.124199295822757,32786665.111556113,10194731.664321586,233.67737142857143,5.425617046234863,31038178.76934356,6267402.061984442
2015-06-02 00:00:00.000,225.7387,32062237.05772561,3212024675.365,2015,0,223.3178,229.6785,233.4572,226.24499999999998,3.2104331312108467,33006162.50976832,10157088.600655532,231.9976,5.849568008552472,31294357.9544114,6267370.662088462
2015-06-03 00:00:00.000,225.4831,30472196.11636243,3208477948.985,2015,0,225.7387,223.3178,229.6785,224.84653333333333,1.330075953962444,35378899.33262635,7165881.840341191,230.31940000000003,5.782814431285253,31257705.137987044,6271978.17985729
2015-06-04 00:00:00.000,224.1748,29003069.45899297,3189861690.38,2015,0,225.4831,225.7387,223.3178,225.13219999999998,0.8389242575917409,30512500.877693713,1529982.0111994883,228.41735714285713,5.19090227123747,31572273.58538777,6062941.462250997
2015-06-05 00:00:00.000,224.7413,32252691.587104306,3197922617.155,2015,0,224.1748,225.4831,225.7387,224.79973333333328,0.6561044606684902,30575985.720819946,1627295.3651207425,226.65591428571432,3.618815876974605,31735741.36497907,6063776.448292001
2015-06-06 00:00:00.000,225.2889,18238445.735281847,3205714609.215,2015,0,224.7413,224.1748,225.4831,224.73499999999999,0.5570767182136889,26498068.92712642,7335260.2167400755,225.4890142857143,2.0270923975266824,29854984.346720908,7936438.619801408
2015-06-07 00:00:00.000,223.6157,24133822.46700492,3181906060.795,2015,0,225.2889,224.7413,224.1748,224.5486333333333,0.8530767218187447,24874986.596463736,7036459.685019003,224.62290000000002,0.9452565524847966,29966389.606608994,7834796.094369957
2015-06-08 00:00:00.000,228.7013000000001,40449914.18863471,3254270843.1550016,2015,0,223.6157,225.2889,224.7413,225.86863333333335,2.591891180838741,27607394.1303072,11505937.93606652,225.39197142857145,1.6406718245065501,29516053.801586688,6962420.046273604
2015-06-09 00:00:00.000,229.5263999999999,36746856.38036806,3266011479.8399987,2015,0,228.7013000000001,223.6157,225.2889,227.2811333333333,3.2010543018370927,33776864.34533594,8553908.567622524,225.93307142857142,2.2757628264817185,30185285.13339275,7455625.618011402
